Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Bracelet design (product.metafields.shopify.bracelet-design),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Earring design (product.metafields.shopify.earring-design),Fabric (product.metafields.shopify.fabric),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Necklace design (product.metafields.shopify.necklace-design),Neckline (product.metafields.shopify.neckline),Ring design (product.metafields.shopify.ring-design),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / Australia,Price / Australia,Compare At Price / Australia,Included / Canada,Price / Canada,Compare At Price / Canada,Included / Europe,Price / Europe,Compare At Price / Europe,Included / Kuwait,Price / Kuwait,Compare At Price / Kuwait,Included / New Zealand,Price / New Zealand,Compare At Price / New Zealand,Included / Russia,Price / Russia,Compare At Price / Russia,Included / Singapore,Price / Singapore,Compare At Price / Singapore,Included / UAE,Price / UAE,Compare At Price / UAE,Included / US Outlying Islands,Price / US Outlying Islands,Compare At Price / US Outlying Islands,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Status
olive-dusk-linen-kaftan-style-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/linen-maxi-dress-green-mirage-6162761.jpg?v=1771289646,2,Linen Maxi Dress - Green Mirage - DressMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
olive-dusk-linen-kaftan-style-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/linen-maxi-dress-green-mirage-6639253.jpg?v=1771289652,3,Linen Maxi Dress - Green Mirage - DressMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
olive-dusk-linen-kaftan-style-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/zephyr-robe-dress-9273164.jpg?v=1771278324,4,Zephyr Robe Dress - DressMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
olive-dusk-linen-kaftan-style-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/zephyr-robe-dress-5453571.jpg?v=1771278324,5,Zephyr Robe Dress - DressMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
olive-dusk-linen-kaftan-style-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/zephyr-robe-dress-1314919.jpg?v=1771278324,6,Zephyr Robe Dress - DressMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pearl-white-silkyshirt-palazzo-pants-set,Silky Shirt  Palazzo Pants Set,"<p style=""text-align: center;"">PEARL WHITE </p>
<p data-start=""221"" data-end=""370"" style=""text-align: left;""><meta charset=""utf-8""><meta charset=""utf-8"">There is a quiet strength in fluid structure.<br data-start=""446"" data-end=""449"">This set is designed not to cling, but to move.<br data-start=""496"" data-end=""499"">Light touches the surface, and the fabric responds with a soft, controlled sheen.<br></p>
<p data-end=""455"" data-start=""263"" style=""text-align: left;""> </p>
<p data-end=""1217"" data-start=""1202""> </p>",PEARL WHITE,Apparel & Accessories > Clothing > Outfit Sets,lounge set,"",true,Size,one-size,product.metafields.shopify.size,,,,,,,MK-IVO-349-ONE-LOU-25,0.0,shopify,0,deny,manual,269.00,139.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0708/3232/4881/files/silk-two-piece-set-silk-voyage-8023471.jpg?v=1771289645,1,Silk two piece Set - Silk Voyage - lounge setMAZONKIKI,false,,,7313,,adult,,,,,,,,,,,adults,,,white,,,,viscose; silk,,,,,,one-size,,,female,,blue-floral-silk-scarf; seafoam-gleam,"",ahead,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
pearl-white-silkyshirt-palazzo-pants-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/htrdeemfh324291.jpg?v=1771278665,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pearl-white-silkyshirt-palazzo-pants-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/ivory-solstice-set-7987013.jpg?v=1771278665,3,Ivory Solstice Set - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pearl-white-silkyshirt-palazzo-pants-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/ivory-solstice-set-6634865.jpg?v=1771278665,4,Ivory Solstice Set - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pearl-white-silkyshirt-palazzo-pants-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/ivory-solstice-set-2783131.jpg?v=1771278665,5,Ivory Solstice Set - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pearl-white-silkyshirt-palazzo-pants-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/ivory-solstice-set-9714546.jpg?v=1771278665,6,Ivory Solstice Set - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pearl-white-silkyshirt-palazzo-pants-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/silk-two-piece-set-silk-voyage-9299948.jpg?v=1771289646,7,Silk two piece Set - Silk Voyage - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caramel-vail-silky-shirt-palazzo-pants-set,Silky Shirt & Palazzo Pants Set,"<p>Warm light settles into the surface of the fabric.<br data-start=""708"" data-end=""711"">This set moves slowly, like air over sand.<br data-start=""753"" data-end=""756"">Fluid, but never loose. Structured, but never rigid.</p>",CARAMEL VEIL,Apparel & Accessories,lounge set,"",true,Size,One Size,,,,,,,,MK-DES-345-ONE-LOU-25,0.0,shopify,2,deny,manual,269.00,139.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0708/3232/4881/files/silk-two-piece-set-caramel-flow-8151120.jpg?v=1771372509,1,Silk two piece set - Caramel Flow - lounge setMAZONKIKI,false,,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
caramel-vail-silky-shirt-palazzo-pants-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/desert-pearl-ensemble-1586793.jpg?v=1771290617,2,Desert Pearl Ensemble - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caramel-vail-silky-shirt-palazzo-pants-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/htrdeemfh324182.jpg?v=1771290617,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caramel-vail-silky-shirt-palazzo-pants-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/silk-two-piece-set-caramel-flow-4279936.jpg?v=1771372510,4,Silk two piece set - Caramel Flow - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caramel-vail-silky-shirt-palazzo-pants-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/silk-two-piece-set-caramel-flow-6829227.jpg?v=1771372510,5,Silk two piece set - Caramel Flow - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caramel-vail-silky-shirt-palazzo-pants-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/silk-two-piece-set-caramel-flow-9924418.jpg?v=1771372509,6,Silk two piece set - Caramel Flow - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caramel-vail-silky-shirt-palazzo-pants-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/silk-two-piece-set-caramel-flow-1899467.jpg?v=1771372510,7,Silk two piece set - Caramel Flow - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caramel-vail-silky-shirt-palazzo-pants-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/desert-pearl-ensemble-3685061.jpg?v=1771290617,8,Desert Pearl Ensemble - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caramel-vail-silky-shirt-palazzo-pants-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/silk-two-piece-set-caramel-flow-9565817.jpg?v=1771372510,9,Silk two piece set - Caramel Flow - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus-earth-organic-linen-boho-style-vest-and-pants,Organic Linen Boho  Style Vest and Pants,"<p data-end=""479"" data-start=""399"">A lemon-gold tone grounded by earth.<br data-end=""438"" data-start=""435"">Radiant yet organic. Sunlit yet balanced.</p>
<p data-end=""570"" data-start=""481"">The color carries warmth without brightness.<br data-end=""528"" data-start=""525"">Alive in natural light. Rooted in texture.</p>
<p data-end=""500"" data-start=""362""> </p>",CITRUS EARTH,Apparel & Accessories > Clothing > Outfit Sets,lounge set,"",true,Size,one-size,product.metafields.shopify.size,,,,,,,MK-CIT-341-ONE-LOU-25,0.0,shopify,3,deny,manual,248.00,122.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0708/3232/4881/files/linen-two-piece-set-golden-sand-3228791.jpg?v=1771372509,1,Linen Two Piece Set - Golden Sand - lounge setMAZONKIKI,false,,,7313,,adult,,,,,,,,,,,adults,,,yellow,,,,linen,,,,,,one-size,,,female,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
citrus-earth-organic-linen-boho-style-vest-and-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/linen-two-piece-set-golden-sand-7574258.jpg?v=1771372509,2,Linen Two Piece Set - Golden Sand - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus-earth-organic-linen-boho-style-vest-and-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/citrus-dune-set-5548316.jpg?v=1771292574,3,Citrus Dune Set - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus-earth-organic-linen-boho-style-vest-and-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/htrdeemfh324106.jpg?v=1771292574,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus-earth-organic-linen-boho-style-vest-and-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/citrus-dune-set-3039383.jpg?v=1771292574,5,Citrus Dune Set - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus-earth-organic-linen-boho-style-vest-and-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/citrus-dune-set-7437498.jpg?v=1771292574,6,Citrus Dune Set - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus-earth-organic-linen-boho-style-vest-and-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/htrdeemfh324128.jpg?v=1771292574,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus-earth-organic-linen-boho-style-vest-and-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/linen-two-piece-set-golden-sand-8450238.jpg?v=1771372509,8,Linen Two Piece Set - Golden Sand - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus-earth-organic-linen-boho-style-vest-and-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/linen-two-piece-set-golden-sand-3670997.jpg?v=1771372510,9,Linen Two Piece Set - Golden Sand - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus-earth-organic-linen-boho-style-vest-and-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/htrdeemfh32479.jpg?v=1771292574,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bronze-silhouette-maxi-satin-dress,Maxi Satin  Dress,"<p data-start=""304"" data-end=""541"">A fluid satin maxi dress in deep bronze tones, designed to drape effortlessly across the body with understated elegance. The soft sheen of the fabric catches light with every movement, creating a quiet glow that enhances its rich warmth.</p>
<p data-start=""543"" data-end=""700"">Minimal yet expressive, Bronze Silhouette balances modern structure with graceful fluidity — a piece that feels timeless, refined, and effortlessly composed.</p>",BRONZE SILHOUETTE,Apparel & Accessories > Clothing > Dresses,Dress,"",true,Size,m,product.metafields.shopify.size,,,,,,,MK-BRO-340-M-DRE-25,0.0,shopify,2,deny,manual,178.00,101.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0708/3232/4881/files/bronzed-whisper-1115772.jpg?v=1771648567,1,Bronzed Whisper - DressMAZONKIKI,false,,,2271,,adult,,,,,,,,,,'1,adults,,wrinkle-resistant,bronze,formal; party,sheath,,polyester,,,,asymmetric,,m; s; l,maxi,sleeveless,,,silk-jacquard-kimono,"",ahead,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
bronze-silhouette-maxi-satin-dress,,,,,,,,,s,,,,,,,,MK-BRO-364-S-DRE-25,0.0,shopify,0,deny,manual,178.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0708/3232/4881/files/bronzed-whisper-7934813.jpg?v=1771648567,2,Bronzed Whisper - DressMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bronze-silhouette-maxi-satin-dress,,,,,,,,,l,,,,,,,,MK-BRO-363-L-DRE-25,0.0,shopify,3,deny,manual,178.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0708/3232/4881/files/bronzed-whisper-7615854.jpg?v=1771648567,3,Bronzed Whisper - DressMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bronze-silhouette-maxi-satin-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/bronzed-whisper-6748182.jpg?v=1753218812,4,Bronzed Whisper - DressMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bronze-silhouette-maxi-satin-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/bronzed-whisper-8934581.jpg?v=1753218812,5,Bronzed Whisper - DressMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bronze-silhouette-maxi-satin-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/bronzed-whisper-2131598.jpg?v=1753218811,6,Bronzed Whisper - DressMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bronze-silhouette-maxi-satin-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/bronzed-whisper-2460751.jpg?v=1753218811,7,Bronzed Whisper - DressMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pearl-cloudi-soft-crinkle-cotton-set,Soft Crinkle Cotton Set,"<p data-start=""638"" data-end=""653""><strong data-start=""638"" data-end=""653"">PEARL CLOUD</strong></p>
<p data-start=""655"" data-end=""757"">A tone of warm sand softened by coastal air.<br data-start=""699"" data-end=""702"">Not white, not beige — but sun-washed ivory with depth.</p>
<p data-start=""759"" data-end=""848"">The texture moves like fabric that has lived in light.<br data-start=""813"" data-end=""816"">Airy. Textural. Quietly sensual.</p>
<p data-start=""850"" data-end=""896"">Softness is present here, but never fragility.</p>",PEARL CLOUD,Apparel & Accessories > Clothing > Outfit Sets,lounge set,"",true,Size,s,product.metafields.shopify.size,,,,,,,MK-SAL-358-S-LOU-25,0.0,shopify,2,deny,manual,198.00,136.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0708/3232/4881/files/salt-rose-ensemble-5892049.jpg?v=1771292636,1,Salt Rose Ensemble - lounge setMAZONKIKI,false,,,7313,,adult,,,,,,,,,,,adults,,wrinkle-resistant,ivory,,,,cotton,,,,,,s; m; l,,,female,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
pearl-cloudi-soft-crinkle-cotton-set,,,,,,,,,m,,,,,,,,MK-SAL-357-M-LOU-25,0.0,shopify,2,deny,manual,198.00,136.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0708/3232/4881/files/htrdeemfh32437.jpg?v=1771293267,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pearl-cloudi-soft-crinkle-cotton-set,,,,,,,,,l,,,,,,,,MK-SAL-356-L-LOU-25,0.0,shopify,1,deny,manual,198.00,136.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0708/3232/4881/files/ivory-two-piece-set-pearl-coast-4375575.jpg?v=1771372509,3,Ivory Two Piece Set - Pearl Coast - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pearl-cloudi-soft-crinkle-cotton-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/ivory-two-piece-set-pearl-coast-4101767.jpg?v=1771372510,4,Ivory Two Piece Set - Pearl Coast - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pearl-cloudi-soft-crinkle-cotton-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/htrdeemfh32453.jpg?v=1771293267,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pearl-cloudi-soft-crinkle-cotton-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/ivory-two-piece-set-pearl-coast-5631284.jpg?v=1771372510,6,Ivory Two Piece Set - Pearl Coast - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pearl-cloudi-soft-crinkle-cotton-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/salt-rose-ensemble-4239071.jpg?v=1771293267,7,Salt Rose Ensemble - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pearl-cloudi-soft-crinkle-cotton-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/salt-rose-ensemble-4257977.jpg?v=1771293267,8,Salt Rose Ensemble - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pearl-cloudi-soft-crinkle-cotton-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/ivory-two-piece-set-pearl-coast-6573936.jpg?v=1771372509,9,Ivory Two Piece Set - Pearl Coast - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pearl-cloudi-soft-crinkle-cotton-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/salt-rose-ensemble-6405307.jpg?v=1771293267,10,Salt Rose Ensemble - lounge setMAZONKIKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
irregular-pu-leather-belt,Irregular PU Leather Belt,"<ul>
<li>Material: PU</li>
<li>Imported</li>
<li>Product measurements:</li>
</ul><p style=""padding-left: 40px;"">Length: 39 in</p><p style=""padding-left: 40px;"">Width: 1-3.5 in</p><p style=""padding-left: 40px;"">Buckle: 2.1 in</p>",MAZONKIKI,Uncategorized,"","H.Y, Ship From Overseas",false,Color,Brown,,Size,One Size,,,,,'100100717873410,116.0,shopify,39,deny,manual,31.95,,true,true,,,,,'100100717873410,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/cf8015e76ff04e34b281a49cec12b333-Max.jpg?v=1748047591,1,cf8015e76ff04e34b281a49cec12b333-Max,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0708/3232/4881/files/1e5545316ac54ac98e739462a3a3e6f5-Max.jpg?v=1748047590,g,,6.10,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
